0,-0.201517299,-0.683358192
0,0.374519467,-0.828082204
0,-0.161894679,-1.247106552
0,0.037710957,-0.047302842
0,-0.260479063,1.770203948
0,0.39217335,0.726250887
0,-0.595546007,-1.454800129
0,-1.212472916,-1.298845887
0,-0.62401998,-1.270223022
0,0.535309672,1.390764952
0,-0.518548071,-0.420369029
0,-0.785817385,-0.412936896
0,1.862336636,0.297273576
0,2.205325842,0.940952361
0,2.30415082,1.846348047
0,0.508139491,0.48041445
0,-0.065200232,-0.336982936
0,0.211606994,0.263404042
0,1.185185075,0.680412471
0,0.206560925,-0.272818834
0,0.572373748,0.497517765
0,-1.362221003,-1.13689065
0,0.522715032,0.108867854
0,-0.685104549,0.900100052
0,2.754939556,3.133337736
0,-0.524222016,0.089272253
0,0.326521069,1.821588278
0,-0.918118298,-0.954474151
0,0.103769712,-0.402705133
0,0.003417652,-0.097937204
0,-1.009080291,-0.756187618
0,-0.161581069,0.317700237
0,-0.598890066,-0.441403627
0,1.066353798,1.79411602
0,1.447869062,0.734001219
0,-0.082557984,0.279496372
0,-0.720117986,-1.913499475
0,-1.954790354,-0.79763639
0,0.502787769,0.360403121
0,0.748184025,0.321587116
0,1.850266457,0.655501366
0,0.095317282,0.277590036
0,-1.356797695,-2.064612627
0,1.904781342,2.008414745
0,0.310287654,0.562175393
0,0.817385137,-0.073020332
0,0.3606143,0.928159714
0,0.08785715,-0.597454131
0,-0.304286212,-1.32701683
0,0.431856811,0.571807742
0,1.699738979,0.855139196
0,0.013394237,-0.043205038
0,0.434412628,0.034796271
0,1.308033705,0.754876554
0,-2.623883724,-3.066590071
0,-1.200986624,-1.616295934
0,-1.71323204,-0.842044771
0,-0.194995642,-0.648540854
0,0.947180212,1.630066037
0,1.65170455,0.750445962
0,-1.941341519,-0.907634556
0,0.051819928,-0.122267783
0,0.497177601,0.745609343
0,0.987727106,-0.082187183
0,0.626110733,0.802323997
0,1.833444476,1.14081502
0,-0.712087929,0.482421964
0,-0.177585617,-0.154953942
0,-1.432850361,-2.183864832
0,0.387357682,0.983265817
0,-1.169016123,-0.845380008
0,2.189019203,2.71160388
0,-0.640795887,-0.607984245
0,-1.12084353,-0.125273585
0,0.283071399,-0.378762782
0,1.697780013,1.742878437
0,0.866512239,0.469199777
0,0.962351084,1.156304121
0,-0.841937602,-0.534827888
0,0.733360112,1.36204493
0,0.585448086,-1.173836708
0,0.162364468,-1.277207375
0,0.690831959,1.438698053
0,-0.382755607,-0.838462472
0,0.704182386,0.948623836
0,1.535570383,1.825985909
0,0.01341545,0.532536209
0,0.502239466,-0.267458588
0,-0.065484568,-0.312854856
0,1.740873456,0.918092191
0,0.923974097,0.959344804
0,-0.705912769,-0.726075888
0,1.262674689,0.992881715
0,-0.911129713,-0.14933762
0,0.779354811,0.979895294
0,1.126709342,-0.39648661
0,1.411255002,1.010876536
0,0.624236763,0.344308496
0,0.434812188,0.694598198
0,1.461095929,0.333050847
0,-0.256117016,-0.693370998
0,-0.444712371,-1.034725785
0,-0.786935508,-1.662858486
0,0.878932893,1.371182919
0,-1.382546902,-1.945628166
0,-2.006439447,-0.930460811
0,-0.662099183,-0.815697551
0,2.597114086,1.488887906
0,0.580425441,0.934328914
0,0.415843189,-0.053819399
0,0.508209646,-0.66447407
0,-0.017328708,-0.693798721
0,-1.241060972,-1.1346277
0,0.905580223,0.525849462
0,1.44889605,1.565560699
0,0.986294389,0.904694736
0,-1.185910463,-0.946906626
0,-1.377846718,0.488240629
0,-1.039353013,-0.253590822
0,0.663874269,-0.181791022
0,0.201303154,-0.62139219
0,2.611130714,3.031130552
0,0.069307514,-0.689287066
0,-1.175932288,-1.236405134
0,0.786565244,0.105116196
0,-0.922168434,-1.236736178
0,0.644663811,0.308792859
0,1.338920951,0.141705349
0,1.00712657,0.379462242
0,-0.183630675,-1.115443945
0,-0.4535698,-0.823374331
0,0.828244925,0.702875137
0,-0.066207804,0.005401974
0,-0.613141894,-0.464382946
0,1.700922728,1.210674882
0,-1.477020979,-1.562344313
0,2.137762785,2.256031513
0,-2.003439426,-1.176903248
0,-0.128796354,0.025268624
0,-0.547926128,-0.65983361
0,-0.119792178,1.034292579
0,0.018449454,0.732174695
0,1.754347682,1.196918964
0,0.936607897,1.226907253
0,0.822429061,0.362202644
0,0.814697325,0.915929258
0,-0.70046258,-1.124553442
0,-0.56131196,-0.574466407
0,0.4588705,0.703961074
0,-0.330103308,-2.172113895
0,-1.274674535,-0.026014848
0,-0.107792303,0.432038277
0,-1.096842408,-0.730839491
0,-0.694271803,0.228115648
0,-1.110246897,-0.978614926
0,-0.300231189,-0.940098286
0,0.102052115,0.195294961
0,0.276611865,-0.194572687
0,-1.307543278,-1.059612751
0,-0.230355531,-1.149701476
0,0.723292589,0.233381122
0,-0.423146158,0.766474247
0,-2.44075799,-2.298656702
0,-0.283808678,-0.420518965
0,0.186939448,0.816522717
0,0.746353745,0.012773575
0,-0.542437971,-0.653111458
0,-0.423503786,-0.196475402
0,-1.142779589,-0.692483127
0,-0.843753994,-0.902219892
0,-0.072618015,0.217600375
0,-0.443187237,-0.071809627
0,-1.148459196,0.402544647
0,-0.032981571,0.330972522
0,-0.641983926,0.327127039
0,1.107375026,0.25608629
0,-1.425512791,-0.874287665
0,0.056940433,-0.460546196
0,-1.368405938,-1.046494722
0,0.698972285,0.369884342
0,0.091924205,1.091507435
0,0.515726507,-0.202786952
0,0.145789951,0.938652456
0,-0.331211001,-0.827875257
0,1.290734887,0.88108772
0,-0.116950937,-0.40658313
0,0.525530994,0.540311337
0,0.929157197,0.148709044
0,1.651249647,0.986594379
0,0.586677611,0.764532447
0,0.222565815,-0.369455904
